modal.startGame,Start Game,खेल शुरू करें,गेम सुरू करा,గేమ్ ప్రారంభించండి,ಗೇಮ್ ಪ್ರಾರಂಭಿಸಿ
modal.noUrl,Start URL is not configured for this test yet.,इस टेस्ट के लिए अभी लिंक नहीं बना है।,या टेस्टसाठी सुरुवात URL अद्याप सेट केलेले नाही.,ఈ టెస్ట్ కోసం ప్రారంభ URL ఇంకా సెట్ చేయలేదు.,ಈ ಟೆಸ್ಟ್‌ಗಾಗಿ ಪ್ರಾರಂಭ URL ಇನ್ನೂ ಹೊಂದಿಸಲಾಗಿಲ್ಲ.
help.statusOpen,Open,नया,उघडे,తెరిచి ఉంది,ತೆರೆದಿದೆ
help.statusInProgress,In Progress,प्रगति में,प्रगतीपथावर,పురోగతిలో ఉంది,ಪ್ರಗತಿಯಲ್ಲಿದೆ
help.statusWaitingForReply,Waiting for Reply,जवाब का इंतज़ार,उत्तराच्या प्रतीक्षेत,జవాబు కోసం వేచి ఉంది,ಉತ್ತರಕ್ಕಾಗಿ ಕಾಯುತ್ತಿದೆ
help.statusResolved,Resolved,हल हो गया,निराकरण झाले,పరిష్కరించబడింది,ಪರಿಹರಿಸಲಾಗಿದೆ
help.statusClosed,Closed,बंद,बंद,మూసివేయబడింది,ಮುಚ್ಚಲಾಗಿದೆ
help.badge,🎫 Help & Support,🎫 सहायता और समर्थन,🎫 मदत व सहाय्य,🎫 సహాయం & మద్దతు,🎫 ಸಹಾಯ & ಬೆಂಬಲ
help.title,How can we help you?,हम आपकी कैसे मदद कर सकते हैं?,आम्ही तुमची कशी मदत करू शकतो?,మేము మీకు ఎలా సహాయం చేయగలం?,ನಾವು ನಿಮಗೆ ಹೇಗೆ ಸಹಾಯ ಮಾಡಬಹುದು?
help.subtitle,Our support team is here to assist you with any issues related to the Sangian Assessment Platform. Create a ticket and we'll respond within 1–2 business days.,हमारी सपोर्ट टीम संगियान मूल्यांकन प्लेटफ़ॉर्म से संबंधित किसी भी समस्या में आपकी मदद के लिए यहाँ है। टिकट बनाएं और हम 1–2 कार्य दिवसों में जवाब देंगे।,संगियन असेसमेंट प्लॅटफॉर्मशी संबंधित कोणत्याही समस्येसाठी आमचा सहाय्य गट तयार आहे. तिकीट तयार करा आणि आम्ही 1–2 कामकाजाच्या दिवसांत उत्तर देऊ.,"సంగియన్ అసెస్‌మెంట్ ప్లాట్‌ఫామ్‌కు సంబంధించిన ఏ సమస్యకైనా మా మద్దతు బృందం సహాయం చేస్తుంది. టికెట్ సృష్టించండి, మేము 1–2 పని దినాలలో జవాబు ఇస్తాం.","ಸಂಗಿಯನ್ ಅಸೆಸ್‌ಮೆಂಟ್ ಪ್ಲಾಟ್‌ಫಾರ್ಮ್‌ಗೆ ಸಂಬಂಧಿಸಿದ ಯಾವುದೇ ಸಮಸ್ಯೆಗಳಿಗೆ ನಮ್ಮ ಬೆಂಬಲ ತಂಡ ಸಹಾಯ ಮಾಡುತ್ತದೆ. ಟಿಕೆಟ್ ರಚಿಸಿ, ನಾವು 1–2 ಕೆಲಸದ ದಿನಗಳಲ್ಲಿ ಪ್ರತಿಕ್ರಿಯಿಸುತ್ತೇವೆ."
help.createCardTitle,Create New Ticket,नया टिकट बनाएं,नवीन तिकीट तयार करा,కొత్త టికెట్ సృష్టించండి,ಹೊಸ ಟಿಕೆಟ್ ರಚಿಸಿ
help.createCardDesc,Have an issue or question? Submit a support ticket and we'll get back to you as soon as possible.,कोई समस्या है? सपोर्ट टिकट जमा करें और हम जल्द से जल्द आपसे संपर्क करेंगे।,"समस्या किंवा प्रश्न आहे? सहाय्य तिकीट सबमिट करा, आम्ही लवकरात लवकर उत्तर देऊ.","సమస్య లేదా ప్రశ్న ఉందా? సహాయ టికెట్ సమర్పించండి, మేము వీలైనంత త్వరగా జవాబు ఇస్తాం.","ಸಮಸ್ಯೆ ಅಥವಾ ಪ್ರಶ್ನೆ ಇದೆಯೇ? ಬೆಂಬಲ ಟಿಕೆಟ್ ಸಲ್ಲಿಸಿ, ನಾವು ಆದಷ್ಟು ಬೇಗ ಪ್ರತಿಕ್ರಿಯಿಸುತ್ತೇವೆ."
help.createCardItem1,Email verification required,ईमेल सत्यापन आवश्यक है,ईमेल पडताळणी आवश्यक,ఇమెయిల్ నిర్ధారణ అవసరం,ಇಮೇಲ್ ಪರಿಶೀಲನೆ ಅಗತ್ಯವಿದೆ
help.createCardItem2,Attach up to 3 screenshots,3 तक स्क्रीनशॉट जोड़ें,3 स्क्रीनशॉट्सपर्यंत जोडता येतात,3 స్క్రీన్‌షాట్‌ల వరకు జోడించవచ్చు,3 ಸ್ಕ್ರೀನ್‌ಶಾಟ್‌ಗಳವರೆಗೆ ಲಗತ್ತಿಸಬಹುದು
help.createCardItem3,Unique Ticket ID assigned,अनूठा टिकट ID मिलेगा,युनिक तिकीट आयडी दिला जातो,ప్రత్యేక టికెట్ ఐడీ ఇవ్వబడుతుంది,ವಿಶಿಷ್ಟ ಟಿಕೆಟ್ ಐಡಿ ನೀಡಲಾಗುತ್ತದೆ
help.createCardItem4,Email confirmation sent,ईमेल पुष्टि भेजी जाएगी,ईमेल पुष्टीकरण पाठवले जाते,ఇమెయిల్ నిర్ధారణ పంపబడుతుంది,ಇಮೇಲ್ ದೃಢೀಕರಣ ಕಳುಹಿಸಲಾಗುತ್ತದೆ
help.createBtn,Create Ticket →,टिकट बनाएं →,तिकीट तयार करा →,టికెట్ సృష్టించండి →,ಟಿಕೆಟ್ ರಚಿಸಿ →
help.myCardTitle,My Tickets,मेरे टिकट,माझी तिकिटे,నా టికెట్లు,ನನ್ನ ಟಿಕೆಟ್‌ಗಳು
help.myCardDesc,Already submitted a ticket? Access your ticket history and continue the conversation with our team.,पहले से टिकट बनाया है? अपना टिकट इतिहास देखें और हमारी टीम से बात करते रहें।,आधीच तिकीट सबमिट केले आहे? तुमचा तिकीट इतिहास पाहा व संभाषण सुरू ठेवा.,"ఇప్పటికే టికెట్ సమర్పించారా? మీ టికెట్ చరిత్రను చూసి, బృందంతో సంభాషణ కొనసాగించండి.",ಈಗಾಗಲೇ ಟಿಕೆಟ್ ಸಲ್ಲಿಸಿದ್ದೀರಾ? ನಿಮ್ಮ ಟಿಕೆಟ್ ಇತಿಹಾಸವನ್ನು ಪ್ರವೇಶಿಸಿ ಮತ್ತು ನಮ್ಮ ತಂಡದೊಂದಿಗೆ ಸಂಭಾಷಣೆ ಮುಂದುವರಿಸಿ.
help.myCardItem1,View all your tickets,सभी टिकट देखें,तुमची सर्व तिकिटे पाहा,మీ టికెట్లన్నీ చూడండి,ನಿಮ್ಮ ಎಲ್ಲಾ ಟಿಕೆಟ್‌ಗಳನ್ನು ನೋಡಿ
help.myCardItem2,Full conversation history,पूरी बातचीत का इतिहास,संपूर्ण संभाषण इतिहास,పూర్తి సంభాషణ చరిత్ర,ಪೂರ್ಣ ಸಂಭಾಷಣೆ ಇತಿಹಾಸ
help.myCardItem3,Reply and add attachments,जवाब दें और तस्वीरें जोड़ें,उत्तर द्या व फाईल जोडा,జవాబు ఇవ్వండి & ఫైల్‌లు జోడించండి,ಪ್ರತ್ಯುತ್ತರಿಸಿ ಮತ್ತು ಲಗತ್ತುಗಳನ್ನು ಸೇರಿಸಿ
help.myCardItem4,Track ticket status live,टिकट की स्थिति देखें,तिकिटाची स्थिती लाईव्ह पाहा,టికెట్ స్థితిని లైవ్‌గా ట్రాక్ చేయండి,ಟಿಕೆಟ್ ಸ್ಥಿತಿಯನ್ನು ಲೈವ್ ಆಗಿ ಟ್ರ್ಯಾಕ್ ಮಾಡಿ
help.myTicketBtn,View My Tickets →,मेरे टिकट देखें →,माझी तिकिटे पाहा →,నా టికెట్లు చూడండి →,ನನ್ನ ಟಿಕೆಟ್‌ಗಳನ್ನು ನೋಡಿ →
help.defaultFaqTitle,Frequently Asked Questions,अक्सर पूछे जाने वाले प्रश्न,नेहमी विचारले जाणारे प्रश्न,తరచుగా అడిగే ప్రశ్నలు,ಪದೇ ಪದೇ ಕೇಳುವ ಪ್ರಶ್ನೆಗಳು
help.otpTitle,Verify Your Email,ईमेल सत्यापित करें,तुमचा ईमेल पडताळा,మీ ఇమెయిల్‌ను నిర్ధారించండి,ನಿಮ್ಮ ಇಮೇಲ್ ಪರಿಶೀಲಿಸಿ
help.otpSubPrefix,We'll send a one-time code to confirm your email before you can,आगे बढ़ने से पहले हम आपके ईमेल पर एक कोड भेजेंगे —,पुढे जाण्यापूर्वी आम्ही तुमचा ईमेल पडताळण्यासाठी एक-वेळचा कोड पाठवू,మీరు కొనసాగే ముందు మీ ఇమెయిల్‌ను నిర్ధారించడానికి మేము ఒక-సారి కోడ్‌ను పంపుతాం,ಮುಂದುವರಿಯುವ ಮೊದಲು ನಿಮ್ಮ ಇಮೇಲ್ ಖಚಿತಪಡಿಸಲು ನಾವು ಒಂದು-ಬಾರಿ ಕೋಡ್ ಕಳುಹಿಸುತ್ತೇವೆ
help.otpPurposeCreate,Create New Ticket,नया टिकट बनाएं,नवीन तिकीट तयार करा,కొత్త టికెట్ సృష్టించండి,ಹೊಸ ಟಿಕೆಟ್ ರಚಿಸಿ
help.otpPurposeView,Access My Tickets,मेरे टिकट देखें,माझी तिकिटे पाहा,నా టికెట్లు చూడండి,ನನ್ನ ಟಿಕೆಟ್‌ಗಳನ್ನು ನೋಡಿ
help.otpEmailLabel,Email Address,ईमेल पता,ईमेल पत्ता,ఇమెయిల్ చిరునామా,ಇಮೇಲ್ ವಿಳಾಸ
help.otpEmailPlaceholder,you@example.com,आपका@ईमेल.com,you@example.com,you@example.com,you@example.com
help.otpSendBtn,Send Verification Code,वेरिफिकेशन कोड भेजें,पडताळणी कोड पाठवा,నిర్ధారణ కోడ్ పంపండి,ಪರಿಶೀಲನಾ ಕೋಡ್ ಕಳುಹಿಸಿ
help.otpSending,Sending…,भेज रहे हैं…,पाठवत आहे…,పంపుతోంది…,ಕಳುಹಿಸುತ್ತಿದೆ…
help.otpSentTo,Code sent to,कोड भेजा गया,कोड पाठवला,కోడ్ పంపబడింది,ಕೋಡ್ ಕಳುಹಿಸಲಾಗಿದೆ
help.otpDevMode,⚠️ Dev Mode — SMTP not configured,⚠️ डेव मोड — SMTP कॉन्फ़िगर नहीं,⚠️ डेव्ह मोड — SMTP सेट केलेले नाही,⚠️ డెవ్ మోడ్ — SMTP సెట్ చేయలేదు,⚠️ ಡೆವ್ ಮೋಡ್ — SMTP ಹೊಂದಿಸಲಾಗಿಲ್ಲ
help.otpAutoFill,Auto-fill,ऑटो-भरें,स्वयं-भरा,ఆటో-ఫిల్,ಸ್ವಯಂ-ಭರ್ತಿ
help.otpCodeLabel,6-Digit Code,6-अंकीय कोड,6-अंकी कोड,6-అంకెల కోడ్,6-ಅಂಕಿಯ ಕೋಡ್
help.otpCodePlaceholder,• • • • • •,• • • • • •,• • • • • •,• • • • • •,• • • • • •
help.otpVerifyBtn,Verify & Continue,सत्यापित करें और जारी रखें,पडताळा व पुढे जा,నిర్ధారించి కొనసాగండి,ಪರಿಶೀಲಿಸಿ & ಮುಂದುವರಿಸಿ
help.otpVerifying,Verifying…,जाँच हो रही है…,पडताळत आहे…,నిర్ధారిస్తోంది…,ಪರಿಶೀಲಿಸುತ್ತಿದೆ…
help.otpResendIn,Resend OTP in {n}s,{n} सेकंड में दोबारा भेजें,{n}सेकंदांत OTP पुन्हा पाठवा,{n} సెకన్లలో OTP తిరిగి పంపండి,{n} ಸೆಕೆಂಡುಗಳಲ್ಲಿ OTP ಮತ್ತೆ ಕಳುಹಿಸಿ
help.otpResend,Resend OTP,OTP दोबारा भेजें,OTP पुन्हा पाठवा,OTP తిరిగి పంపండి,OTP ಮತ್ತೆ ಕಳುಹಿಸಿ
help.otpErrEmail,Please enter a valid email address.,कृपया सही ईमेल पता डालें।,कृपया वैध ईमेल पत्ता टाका.,దయచేసి చెల్లుబాటు అయ్యే ఇమెయిల్ చిరునామా నమోదు చేయండి.,ದಯವಿಟ್ಟು ಮಾನ್ಯವಾದ ಇಮೇಲ್ ವಿಳಾಸ ನಮೂದಿಸಿ.
help.otpErrEnter,Please enter the OTP.,कृपया OTP डालें।,कृपया OTP टाका.,దయచేసి OTP నమోదు చేయండి.,ದಯವಿಟ್ಟು OTP ನಮೂದಿಸಿ.
help.otpErrSend,Failed to send OTP. Please try again.,OTP भेजने में दिक्कत हुई। फिर कोशिश करें।,OTP पाठवता आला नाही. कृपया पुन्हा प्रयत्न करा.,OTP పంపలేకపోయాం. దయచేసి మళ్లీ ప్రయత్నించండి.,OTP ಕಳುಹಿಸಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ. ದಯವಿಟ್ಟು ಮತ್ತೆ ಪ್ರಯತ್ನಿಸಿ.
help.otpErrVerify,Invalid OTP. Please try again.,गलत OTP। फिर कोशिश करें।,अवैध OTP. कृपया पुन्हा प्रयत्न करा.,చెల్లని OTP. దయచేసి మళ్లీ ప్రయత్నించండి.,ಅಮಾನ್ಯ OTP. ದಯವಿಟ್ಟು ಮತ್ತೆ ಪ್ರಯತ್ನಿಸಿ.
help.createTitle,Create New Ticket,नया टिकट बनाएं,नवीन तिकीट तयार करा,కొత్త టికెట్ సృష్టించండి,ಹೊಸ ಟಿಕೆಟ್ ರಚಿಸಿ
help.verifiedAs,Verified as,सत्यापित ईमेल,असे पडताळले,ఇలా నిర్ధారించబడింది,ಹೀಗೆ ಪರಿಶೀಲಿಸಲಾಗಿದೆ
help.fieldSubject,Subject / Title,विषय / शीर्षक,विषय / शीर्षक,విషయం / శీర్షిక,ವಿಷಯ / ಶೀರ್ಷಿಕೆ
help.fieldSubjectPlaceholder,Brief description of your issue…,अपनी समस्या का संक्षिप्त विवरण…,तुमच्या समस्येचे थोडक्यात वर्णन…,మీ సమస్య యొక్క సంక్షిప్త వివరణ…,ನಿಮ್ಮ ಸಮಸ್ಯೆಯ ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ…
help.fieldDesc,Description,विवरण,वर्णन,వివరణ,ವಿವರಣೆ
help.fieldDescPlaceholder,"Describe your issue in detail — what happened, what you expected, and any steps to reproduce…","अपनी समस्या का पूरा विवरण लिखें — क्या हुआ, क्या होना चाहिए था, और समस्या दोबारा कैसे आती है…","तुमची समस्या तपशीलवार सांगा — काय झाले, तुम्हाला काय अपेक्षित होते आणि पुन्हा घडवण्याचे टप्पे…","మీ సమస్యను వివరంగా చెప్పండి — ఏం జరిగింది, మీరు ఏమి ఆశించారు, మరియు తిరిగి జరగడానికి దశలు…","ನಿಮ್ಮ ಸಮಸ್ಯೆಯನ್ನು ವಿವರವಾಗಿ ವಿವರಿಸಿ — ಏನಾಯಿತು, ನೀವು ಏನು ಬಯಸಿದ್ದೀರಿ, ಮತ್ತು ಪುನರಾವರ್ತಿಸಲು ಹಂತಗಳು…"
help.fieldAttachments,Attachments,संलग्नक,जोडलेल्या फाईल्स,జోడింపులు,ಲಗತ್ತುಗಳು
help.optional,(optional),(वैकल्पिक),(पर्यायी),(ఐచ్ఛికం),(ಐಚ್ಛಿಕ)
help.addImage,📎 Add Image,📎 तस्वीर जोड़ें,📎 चित्र जोडा,📎 చిత్రం జోడించండి,📎 ಚಿತ್ರ ಸೇರಿಸಿ
help.fileHint,"{cur}/{max} · JPG, PNG, WEBP · max 5 MB each","{cur}/{max} · JPG, PNG, WEBP · अधिकतम 5 MB","{cur}/{max} · JPG, PNG, WEBP · कमाल 5 MB प्रत्येक","{cur}/{max} · JPG, PNG, WEBP · ఒక్కొక్కటి గరిష్టంగా 5 MB","{cur}/{max} · JPG, PNG, WEBP · ಪ್ರತಿಯೊಂದಕ್ಕೂ ಗರಿಷ್ಠ 5 MB"
help.submitBtn,🎫 Submit Ticket,🎫 टिकट जमा करें,🎫 तिकीट सबमिट करा,🎫 టికెట్ సమర్పించండి,🎫 ಟಿಕೆಟ್ ಸಲ್ಲಿಸಿ
help.submitting,Submitting…,जमा हो रहा है…,सबमिट होत आहे…,సమర్పిస్తోంది…,ಸಲ್ಲಿಸುತ್ತಿದೆ…
help.back,← Back,← वापस,← मागे,← వెనుకకు,← ಹಿಂದೆ
help.errTitle,Ticket title is required.,टिकट का शीर्षक ज़रूरी है।,तिकिटाचे शीर्षक आवश्यक आहे.,టికెట్ శీర్షిక అవసరం.,ಟಿಕೆಟ್ ಶೀರ್ಷಿಕೆ ಅಗತ್ಯವಿದೆ.
help.errDesc,Description is required.,विवरण ज़रूरी है।,वर्णन आवश्यक आहे.,వివరణ అవసరం.,ವಿವರಣೆ ಅಗತ್ಯವಿದೆ.
help.errCreate,Failed to create ticket. Please try again.,टिकट नहीं बन सका। फिर कोशिश करें।,तिकीट तयार करता आले नाही. कृपया पुन्हा प्रयत्न करा.,టికెట్ సృష్టించలేకపోయాం. దయచేసి మళ్లీ ప్రయత్నించండి.,ಟಿಕೆಟ್ ರಚಿಸಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ. ದಯವಿಟ್ಟು ಮತ್ತೆ ಪ್ರಯತ್ನಿಸಿ.
help.successTitle,Ticket Submitted!,टिकट जमा हो गया!,तिकीट सबमिट झाले!,టికెట్ సమర్పించబడింది!,ಟಿಕೆಟ್ ಸಲ್ಲಿಸಲಾಗಿದೆ!
help.successSub,Your support ticket has been created. We'll get back to you within 1–2 business days.,आपका सपोर्ट टिकट बन गया है। हम 1–2 कार्य दिवसों में वापस आएंगे।,तुमचे सहाय्य तिकीट तयार झाले आहे. आम्ही 1–2 कामकाजाच्या दिवसांत उत्तर देऊ.,మీ సహాయ టికెట్ సృష్టించబడింది. మేము 1–2 పని దినాలలో జవాబు ఇస్తాం.,ನಿಮ್ಮ ಬೆಂಬಲ ಟಿಕೆಟ್ ರಚಿಸಲಾಗಿದೆ. ನಾವು 1–2 ಕೆಲಸದ ದಿನಗಳಲ್ಲಿ ಪ್ರತಿಕ್ರಿಯಿಸುತ್ತೇವೆ.
help.successIdLabel,Your Ticket ID,आपका टिकट ID,तुमचा तिकीट आयडी,మీ టికెట్ ఐడీ,ನಿಮ್ಮ ಟಿಕೆಟ್ ಐಡಿ
help.successNote,Keep this ID handy — you'll need it to track your ticket.,यह ID संभाल कर रखें — टिकट ट्रैक करने के लिए इसकी ज़रूरत होगी।,हा आयडी जपून ठेवा — तिकीट ट्रॅक करण्यासाठी तो लागेल.,ఈ ఐడీని భద్రంగా ఉంచండి — టికెట్‌ను ట్రాక్ చేయడానికి అది అవసరం.,ಈ ಐಡಿಯನ್ನು ಜಾಗ್ರತೆಯಾಗಿ ಇಡಿ — ಟಿಕೆಟ್ ಟ್ರ್ಯಾಕ್ ಮಾಡಲು ಇದು ಬೇಕಾಗುತ್ತದೆ.
help.viewMyTickets,View My Tickets,मेरे टिकट देखें,माझी तिकिटे पाहा,నా టికెట్లు చూడండి,ನನ್ನ ಟಿಕೆಟ್‌ಗಳನ್ನು ನೋಡಿ
help.createAnother,Create Another Ticket,एक और टिकट बनाएं,आणखी एक तिकीट तयार करा,మరో టికెట్ సృష్టించండి,ಇನ್ನೊಂದು ಟಿಕೆಟ್ ರಚಿಸಿ
help.myTicketsTitle,My Tickets,मेरे टिकट,माझी तिकिटे,నా టికెట్లు,ನನ್ನ ಟಿಕೆಟ್‌ಗಳು
help.viewingFor,Viewing tickets for,ईमेल के लिए टिकट,यासाठी तिकिटे पाहत आहात,దీని కోసం టికెట్లు చూస్తున్నారు,ಇದಕ್ಕಾಗಿ ಟಿಕೆಟ್‌ಗಳನ್ನು ನೋಡುತ್ತಿದ್ದೀರಿ
help.noTickets,No tickets found for this email address.,इस ईमेल के लिए कोई टिकट नहीं मिला।,या ईमेल पत्त्यासाठी कोणतीही तिकिटे सापडली नाहीत.,ఈ ఇమెయిల్ చిరునామా కోసం టికెట్లు కనుగొనబడలేదు.,ಈ ಇಮೇಲ್ ವಿಳಾಸಕ್ಕೆ ಯಾವುದೇ ಟಿಕೆಟ್‌ಗಳು ಕಂಡುಬಂದಿಲ್ಲ.
help.createdOn,Created,बनाया,तयार केले,సృష్టించబడింది,ರಚಿಸಲಾಗಿದೆ
help.unreadNew,new,नया,नवीन,కొత్తది,ಹೊಸದು
help.errLoad,Failed to load tickets.,टिकट लोड नहीं हो सके।,तिकिटे लोड करता आली नाहीत.,టికెట్లు లోడ్ చేయలేకపోయాం.,ಟಿಕೆಟ್‌ಗಳನ್ನು ಲೋಡ್ ಮಾಡಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ.
help.backToTickets,← My Tickets,← मेरे टिकट,← माझी तिकिटे,← నా టికెట్లు,← ನನ್ನ ಟಿಕೆಟ್‌ಗಳು
help.openedOn,Opened,खोला गया,उघडले,తెరవబడింది,ತೆರೆಯಲಾಗಿದೆ
help.you,👤 You,👤 आप,👤 तुम्ही,👤 మీరు,👤 ನೀವು
help.supportTeam,🛡️ Support Team,🛡️ सपोर्ट टीम,🛡️ सहाय्य गट,🛡️ మద్దతు బృందం,🛡️ ಬೆಂಬಲ ತಂಡ
help.closedNote,This ticket is closed. Please create a new ticket if you need further assistance.,यह टिकट बंद हो गया है। आगे मदद के लिए नया टिकट बनाएं।,हे तिकीट बंद आहे. अधिक मदतीसाठी कृपया नवीन तिकीट तयार करा.,ఈ టికెట్ మూసివేయబడింది. మరింత సహాయం కోసం దయచేసి కొత్త టికెట్ సృష్టించండి.,ಈ ಟಿಕೆಟ್ ಮುಚ್ಚಲಾಗಿದೆ. ಹೆಚ್ಚಿನ ಸಹಾಯಕ್ಕಾಗಿ ದಯವಿಟ್ಟು ಹೊಸ ಟಿಕೆಟ್ ರಚಿಸಿ.
help.replyPlaceholder,Write your reply…,अपना जवाब लिखें…,तुमचे उत्तर लिहा…,మీ జవాబు రాయండి…,ನಿಮ್ಮ ಪ್ರತ್ಯುತ್ತರ ಬರೆಯಿರಿ…
help.sendReply,📤 Send Reply,📤 जवाब भेजें,📤 उत्तर पाठवा,📤 జవాబు పంపండి,📤 ಪ್ರತ್ಯುತ್ತರ ಕಳುಹಿಸಿ
help.sending,Sending…,भेज रहे हैं…,पाठवत आहे…,పంపుతోంది…,ಕಳುಹಿಸುತ್ತಿದೆ…
help.errReply,Please type a message before sending.,भेजने से पहले संदेश लिखें।,पाठवण्यापूर्वी कृपया संदेश टाइप करा.,పంపే ముందు దయచేసి సందేశం టైప్ చేయండి.,ಕಳುಹಿಸುವ ಮೊದಲು ದಯವಿಟ್ಟು ಸಂದೇಶ ಟೈಪ್ ಮಾಡಿ.
help.errSendReply,Failed to send reply.,जवाब नहीं भेजा जा सका।,उत्तर पाठवता आले नाही.,జవాబు పంపలేకపోయాం.,ಪ್ರತ್ಯುತ್ತರ ಕಳುಹಿಸಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ.
help.errLoadTicket,Failed to load ticket.,टिकट लोड नहीं हो सका।,तिकीट लोड करता आले नाही.,టికెట్ లోడ్ చేయలేకపోయాం.,ಟಿಕೆಟ್ ಲೋಡ್ ಮಾಡಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ.
